,UserId,place_polarity,place_subjectivity,food_polarity,food_subjectivity,service_polarity,service_subjectivity,ambience_polarity,ambience_subjectivity,money_polarity,money_subjectivity
10946,821770,0.2,0.1875,0.0,0.0,0.16666666666666666,0.25,0.26666666666666666,0.26666666666666666,0.0,0.0
10947,822210,0.3458333333333333,0.39687500000000003,0.5308333333333334,0.5947916666666666,0.44791666666666663,0.5875,0.13352272727272727,0.1640625,-0.041666666666666664,0.01666666666666667
10948,822459,0.2083333333333333,0.3083333333333333,0.20000000000000004,0.3,0.3,0.275,0.35,0.30000000000000004,0.0,0.0
10949,822627,0.0,0.0,0.19999999999999998,0.3333333333333333,0.125,0.16666666666666666,0.30777777777777776,0.45555555555555555,0.0,0.0
10950,822698,0.0,0.0,0.0,0.0,0.0,0.0,0.7250000000000001,0.7375,0.0,0.0
10951,822723,0.42363636363636364,0.44000000000000006,0.24000000000000005,0.33999999999999997,0.0,0.0,0.08,0.12,0.0,0.0
10952,822778,0.09454365079365079,0.17509920634920637,0.05127314814814813,0.3925925925925926,0.11597222222222221,0.3138888888888889,0.09999999999999999,0.16666666666666666,0.01944444444444444,0.036111111111111115
10953,822803,0.75,0.775,0.825,0.875,0.65,0.75,0.24444444444444444,0.5444444444444445,0.0,0.0
10954,822831,0.07857142857142858,0.06785714285714285,0.1496031746031746,0.24285714285714288,0.015029761904761903,0.09722222222222222,0.10324675324675325,0.20500000000000002,0.14206349206349206,0.21587301587301586
10955,822846,0.8,0.75,0.6791666666666667,0.7000000000000001,0.10416666666666667,0.4666666666666667,0.4145833333333333,0.625,0.0,0.0
10956,822860,0.375,0.5,0.10000000000000003,0.85,0.0,0.0,0.65,0.625,0.0,0.0
10957,822890,0.0,0.0,0.016666666666666663,0.2416666666666667,0.0,0.0,0.0,0.0,0.0,0.0
10958,822891,0.5666666666666667,0.5833333333333334,0.024999999999999998,0.4375,0.25,0.25,0.5402777777777777,0.6875,0.0,0.0
10959,822917,0.0,0.0,0.0,0.0,0.7111111111111111,0.8055555555555555,0.0,0.0,0.0,0.0
10960,822929,0.4,0.9,0.35000000000000003,0.575,0.5,0.75,0.0,0.0,0.0,0.0
10961,822939,0.55,0.425,0.8,0.75,0.8,0.75,0.0,0.0,0.0,0.0
10962,822961,0.0,0.0,0.65,0.725,0.55,0.8,0.65,0.8500000000000001,0.0,0.0
10963,822983,0.06666666666666667,0.05952380952380953,-0.09285714285714286,0.3642857142857143,-0.042857142857142864,0.2285714285714286,-0.042857142857142864,0.2285714285714286,0.0,0.0
10964,823171,-1.0,1.0,0.0,0.0,-0.2,0.4785714285714285,0.0,0.0,0.0,0.0
10965,823176,0.43333333333333335,0.31666666666666665,0.05833333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
10966,823199,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0
10967,823205,0.0,0.0,-0.21,0.78,-0.04999999999999999,0.3375,0.4,0.375,0.0,0.0
10968,823249,0.0,0.0,0.425,0.65,-0.375,0.375,0.0,0.0,0.0,0.0
10969,823261,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10970,823345,0.1261904761904762,0.3682539682539683,0.3523809523809524,0.24285714285714285,-0.028571428571428574,0.24285714285714288,0.4321428571428571,0.5357142857142857,0.0,0.0
10971,823490,0.3,0.5,-0.3499999999999999,0.3333333333333333,0.0,0.0,-0.5,0.5,0.0,0.0
10972,823536,0.0,0.0,0.2777777777777778,0.3333333333333333,0.19027777777777777,0.2166666666666667,0.42037037037037034,0.7333333333333334,0.0,0.0
10973,823596,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
10974,823635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10975,823657,0.0,0.0,0.7,0.6000000000000001,0.6,0.8,0.0,0.0,0.0,0.0
10976,823686,0.2407407407407407,0.2891737891737892,0.2972222222222222,0.5805555555555556,0.06638257575757575,0.19791666666666666,0.20997474747474745,0.27847222222222223,0.0,0.0
10977,823728,0.1537037037037037,0.13240740740740742,-0.11388888888888886,0.37592592592592594,0.0,0.0,-0.02592592592592592,0.20679012345679015,0.0,0.0
10978,823789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10979,823873,0.0,0.0,0.16666666666666666,0.5357638888888888,0.027083333333333348,0.3416666666666666,0.13333333333333333,0.13749999999999998,0.0,0.0
10980,823874,0.03646464646464647,0.05818181818181818,0.30416666666666664,0.375,0.0975,0.15,0.06981060606060606,0.16886363636363635,0.0,0.0
10981,823915,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.4,0.22416666666666665,0.5466666666666667
10982,823988,0.16666666666666666,0.16666666666666666,0.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0
10983,824001,0.85,1.0,0.35,0.30000000000000004,0.0,0.0,0.30000000000000004,0.45,0.0,0.0
10984,824165,0.10000000000000003,0.3222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10985,824338,0.0,0.0,0.26666666666666666,0.25,0.4,0.375,0.1625,0.2875,0.0,0.0
10986,824544,0.0,0.0,0.45,0.37500000000000006,0.425,0.30833333333333335,0.15833333333333333,0.27499999999999997,0.0,0.0
10987,824580,-0.1085,0.27561111111111114,-0.17218716931216932,0.419614417989418,-0.08802083333333334,0.19333333333333333,-0.030000000000000006,0.16,-0.029166666666666667,0.05416666666666666
10988,824652,-0.1733766233766234,0.3077922077922078,-0.10138888888888888,0.3541666666666667,0.0,0.36666666666666653,0.1,0.575,0.0,0.0
10989,824699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10990,824752,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0
10991,824784,0.2833333333333333,0.3,0.4333333333333333,0.5333333333333333,0.16666666666666666,0.16666666666666666,0.1333333333333333,0.8000000000000002,0.0,0.0
10992,824788,0.0,0.0,0.3375,0.325,0.0,0.0,0.0,0.0,0.0,0.0
10993,824843,0.35,0.30000000000000004,-0.21666666666666667,0.8083333333333333,0.0,0.0,0.25,0.7,0.0,0.0
10994,824851,-0.125,0.25,0.26458333333333334,0.41458333333333336,0.6208333333333333,0.6833333333333333,0.5129861111111111,0.6956944444444444,0.0,0.0
10995,825012,0.0,0.0,0.17583333333333337,0.5283333333333333,0.0,0.0,-0.09999999999999999,0.2333333333333333,0.13333333333333333,0.2333333333333333
10996,825017,0.0,0.0,0.24375,0.475,0.2,0.2,0.30000000000000004,0.45,0.0,0.0
10997,825090,0.11428571428571428,0.2285714285714286,0.19285714285714287,0.4080357142857142,0.3,0.36428571428571427,0.3190476190476191,0.5666666666666667,0.02142857142857143,0.1142857142857143
10998,825147,0.0,0.0,0.0,0.0,0.1,0.4,0.30000000000000004,0.45,0.0,0.0
10999,825267,0.35,0.30000000000000004,0.175,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
11000,825351,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,0.0
11001,825382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11002,825519,0.0,0.0,-0.1347222222222222,0.5555555555555556,0.0,0.0,0.27499999999999997,0.7000000000000001,0.0,0.0
11003,825541,0.26249999999999996,0.375,0.3,0.275,0.0,0.0,0.0,0.0,0.2,0.35
11004,825546,0.21875,0.375,0.2583333333333333,0.6083333333333334,0.35,0.30000000000000004,0.375,0.3375,0.0,0.0
11005,825590,0.0,0.0,0.3625,0.73125,0.0,0.0,0.0,0.0,0.0,0.0
11006,825623,0.0,0.0,0.26666666666666666,0.55,0.0,0.0,0.0,0.0,0.0,0.0
11007,825743,0.3,0.5333333333333333,0.24791666666666665,0.6638888888888889,0.0,0.0,0.35,0.55,0.0,0.0
11008,825938,0.24,0.4,0.25,0.255,0.0,0.0,0.0562121212121212,0.10666666666666666,0.0,0.0
11009,825970,0.0909090909090909,0.303030303030303,-0.14888888888888888,0.5611111111111111,0.0,0.0,0.0,0.0,0.0,0.0
11010,826526,0.0,0.0,-0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
11011,826657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11012,826862,-0.125,0.2,0.1,0.075,0.0,0.0,0.29166666666666663,0.27083333333333337,0.075,0.125
11013,826901,0.36666666666666664,0.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0625
11014,826972,0.0,0.0,-0.5624999999999999,0.6,0.0,0.0,-0.075,0.2,0.0,0.0
11015,826988,0.5857142857142856,0.5428571428571429,0.0,0.0,0.0,0.0,0.10357142857142856,0.09107142857142858,0.0,0.0
11016,827035,0.06481481481481483,0.17453703703703705,0.062235449735449734,0.22619047619047616,0.13657407407407407,0.2064814814814815,0.32592592592592595,0.4637566137566138,0.06388888888888888,0.07777777777777778
11017,827153,0.278125,0.3125,0.175,0.2,-0.03125,0.05,-0.0625,0.1,0.0,0.0
11018,827161,0.0,0.0,0.0,0.0,-0.0625,0.5,0.0,0.0,0.2,0.6
11019,827451,0.4,0.375,0.26666666666666666,0.44166666666666665,0.0,0.0,0.075,0.125,0.0,0.0
11020,827457,0.65,0.75,0.5166666666666666,0.8,0.0,0.0,0.26666666666666666,0.6,0.0,0.0
11021,827496,0.013916666666666666,0.20066666666666666,0.037845543345543346,0.3753565323565324,0.21866666666666665,0.262,0.0725,0.16175,0.036,0.04800000000000001
11022,827507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11023,827556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.26999999999999996
11024,827614,0.5,0.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11025,827760,0.0,0.0,0.3,0.275,0.35714285714285715,0.5714285714285714,0.325,0.28750000000000003,0.0,0.0
11026,827832,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.6
11027,827837,0.3641156462585034,0.4861678004535147,0.25213358070500924,0.42105751391465673,0.0,0.0,0.19999999999999998,0.17142857142857146,0.0,0.0071428571428571435
11028,828023,-0.075,0.23166666666666663,0.5063333333333333,0.6276666666666666,-0.012000000000000002,0.015999999999999997,0.2,0.06,0.0,0.0
11029,828024,0.25,0.5,0.5291666666666667,0.55,0.09374999999999997,0.575,0.021874999999999978,0.5520833333333334,0.0,0.0
11030,828031,0.05729166666666668,0.06875,0.2909722222222222,0.826388888888889,0.0,0.0,0.2947916666666667,0.35,0.0,0.0
11031,828070,0.6055555555555555,0.9,0.7,0.6000000000000001,0.0,0.0,0.7749999999999999,0.8,0.0,0.0
11032,828083,0.14750000000000002,0.29000000000000004,0.08416666666666668,0.4166666666666667,0.2,0.06,0.43,0.5,0.0,0.0
11033,828089,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0
11034,828153,0.13666666666666666,0.14291666666666664,0.10746527777777778,0.49322916666666666,0.21874999999999997,0.25,0.40601190476190474,0.6858333333333333,0.0625,0.0625
11035,828173,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11036,828189,0.0,0.0,0.2714285714285714,0.4928571428571429,0.2,0.3333333333333333,0.2333333333333333,0.20000000000000004,0.5,0.75
11037,828258,0.07142857142857142,0.07142857142857142,-0.37,0.715,0.0,0.0,0.1166666666666667,0.26666666666666666,0.3,0.1
11038,828534,0.0,0.0,0.475,0.7375,-0.056250000000000015,0.425,0.0,0.0,0.0,0.0
11039,828588,0.35,0.4375,-0.041666666666666664,0.27499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
11040,828685,0.0,0.0,0.7,0.6000000000000001,0.0,0.0,0.4795454545454546,0.49375,0.0,0.0
11041,828956,0.1631581117295403,0.3664430272108843,0.13554978354978356,0.4241428571428572,0.17623015873015874,0.3061507936507936,0.15056864564007422,0.3420102040816327,0.06571428571428571,0.08500000000000002
11042,828991,0.18333333333333326,0.44166666666666665,0.1,1.0,0.16,0.5399999999999999,0.0,0.0,0.0,0.0
11043,829051,0.0,0.0,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.0
11044,829094,-0.26875,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11045,829099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11046,829181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,0.7000000000000001
11047,829278,0.4175,0.215,0.04,0.195,0.0,0.0,0.08499999999999999,0.13999999999999999,0.0,0.0
11048,829288,-0.04166666666666667,0.375,-0.16249999999999998,0.56875,0.16666666666666666,0.33333333333333337,0.0,0.0,0.0,0.0
11049,829484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11050,829564,0.325,0.4097222222222222,0.08333333333333333,0.4833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
11051,829567,0.016249999999999997,0.11499999999999999,0.15999999999999998,0.17,0.13999999999999999,0.32,-0.2,0.2,0.0,0.0
11052,829581,0.11428571428571431,0.2571428571428572,0.3071428571428571,0.4636904761904762,0.0,0.0,0.4404761904761905,0.6095238095238095,0.0,0.0
11053,829600,-0.05000000000000001,0.5499999999999999,-0.3,0.475,0.0,0.0,0.0,0.0,0.0,0.0
11054,829723,0.375,0.3375,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
11055,829992,0.0,0.0,0.35,0.45,0.0,0.0,0.0,0.0,0.0,0.0
11056,830117,0.0,0.0,-0.3333333333333333,0.7000000000000001,0.1875,0.25,0.5375,0.55,0.0,0.0
11057,830234,0.0,0.0,0.23571428571428574,0.41607142857142854,0.0,0.0,0.4142857142857143,0.5595238095238095,0.0,0.0
11058,830276,1.0,1.0,0.7,0.6000000000000001,0.5166666666666666,0.8,0.0,0.0,0.11666666666666665,0.55
11059,830371,0.125,0.125,0.048888888888888885,0.17305555555555555,0.23333333333333334,0.375,0.05146103896103896,0.29964285714285716,0.175,0.36875
11060,830409,0.13636363636363635,0.4545454545454545,0.35,0.30000000000000004,0.35,0.30000000000000004,0.0,0.0,0.0,0.0
11061,830501,0.30277777777777776,0.2833333333333334,0.0,0.0,0.35,0.55,0.5451388888888888,0.5416666666666667,0.0,0.0
11062,830503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11063,830629,0.0,0.0,0.16666666666666666,0.1875,0.0,0.0,0.0,0.0,0.0,0.0
11064,830670,0.35,0.30000000000000004,-0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0
11065,830927,0.75,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7583333333333334,0.0,0.0
11066,831000,0.6,1.0,0.25625,0.55,0.0,0.0,0.0,0.0,0.5,0.85
11067,831039,0.5642857142857143,0.6071428571428571,0.11190476190476192,0.32083333333333336,0.1619047619047619,0.3476190476190476,0.45317460317460323,0.6206349206349205,0.0,0.0
11068,831055,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.04999999999999999,0.45
11069,831218,0.0,0.0,0.0,0.0,0.6000000000000001,0.9,0.0,0.0,0.0,0.0
11070,831228,0.8,0.75,-0.6,0.95,0.0,0.0,0.525,0.5416666666666666,0.0,0.0
11071,831303,0.1,0.11785714285714285,0.35714285714285715,0.4571428571428572,0.14285714285714285,0.18571428571428572,0.1142857142857143,0.10714285714285714,0.0,0.0
11072,831421,0.0,0.0,0.7875,0.73125,0.0,0.0,0.5,0.75,0.0,0.0
11073,831709,0.16,0.5399999999999999,0.0,0.0,-1.0,1.0,0.16666666666666666,0.6666666666666666,0.0,0.0
11074,831714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11075,831738,0.25,0.4444444444444444,-0.2,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
11076,831755,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11077,831792,0.6,1.0,0.30000000000000004,0.95,0.35,0.65,0.7,0.6000000000000001,0.0,0.0
11078,831929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11079,832047,0.0,0.07692307692307693,1.0,1.0,0.03749999999999998,0.45,0.0,0.0,0.0,0.0
11080,832078,0.25,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0
11081,832107,0.0,0.0,0.3125,0.4125,0.35,0.30000000000000004,0.0,0.0,0.0,0.0
11082,832277,0.14285714285714285,0.4559523809523809,-0.54375,0.8166666666666667,-0.30000000000000004,0.3625,-0.2,0.3,0.0,0.0
11083,832313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11084,832329,0.0,0.0,0.65,0.6666666666666666,0.26666666666666666,0.25,0.26666666666666666,0.25,0.0,0.0
11085,832490,0.85,0.9,0.2,0.2333333333333333,0.0,0.0,0.35,0.4,0.0,0.0
11086,832493,1.0,0.9500000000000001,0.5,0.5,0.0,0.0,0.35,0.30000000000000004,0.0,0.0
11087,832560,0.5,0.6,0.0875,0.3583333333333333,0.4738095238095238,0.769047619047619,0.325,0.85,0.0,0.0
11088,832750,0.5,0.15,0.05,0.175,0.0,0.0,0.8,0.6,0.0,0.0
11089,832931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11090,832968,0.0,0.0,0.175,0.325,-0.5,1.0,0.0,0.0,0.16,0.5399999999999999
11091,833026,0.4333333333333333,0.5333333333333333,0.05833333333333335,0.2791666666666667,0.7,0.6000000000000001,0.4454545454545455,0.5166666666666667,0.0,0.0
11092,833029,0.22777777777777777,0.48333333333333334,0.1111111111111111,0.4444444444444444,0.0,0.0,-0.04444444444444445,0.35555555555555557,0.0,0.0
11093,833047,0.0,0.0,0.6666666666666666,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
11094,833288,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
11095,833477,0.5,0.35000000000000003,0.35,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
11096,833562,0.2472222222222222,0.2555555555555556,-0.04537037037037039,0.49212962962962964,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0
11097,833635,0.2,0.3333333333333333,0.26666666666666666,0.5,0.0,0.0,0.6,1.0,0.0,0.0
11098,833737,0.0,0.0,-0.3,0.475,0.0,0.0,0.0,0.0,0.0,0.0
11099,834123,0.0,0.0,0.575,0.45,0.075,0.32499999999999996,0.575,0.5250000000000001,0.0,0.0
11100,834127,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.75,0.0,0.0
11101,834212,0.4875,0.63125,0.2972222222222222,0.5041666666666667,0.0,0.0,0.0,0.0,0.0,0.0
11102,834270,0.6,0.9,-0.125,0.8,0.0,0.0,0.85,1.0,0.0,0.0
11103,834287,0.14226190476190476,0.24032738095238093,-0.024999999999999998,0.12083333333333333,0.09166666666666667,0.08333333333333333,0.33194444444444443,0.3819444444444445,0.004166666666666667,0.018055555555555554
11104,834306,0.0,0.0,-0.3499999999999999,0.3333333333333333,0.0,0.0,0.0,0.0,-0.5499999999999999,0.6916666666666667
11105,834379,0.13999999999999999,0.12000000000000002,0.2446969696969697,0.26121212121212123,0.0,0.0,0.39,0.52,0.0,0.0
11106,834422,0.0,0.0,0.55,0.575,0.0,0.0,0.0,0.0,0.0,0.0
11107,834505,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0
11108,834687,0.0,0.0,0.2541666666666667,0.8249999999999998,0.0,0.0,0.0,0.0,0.0,0.0
11109,834711,0.07999999999999999,0.35,0.3433333333333334,0.3533333333333334,0.25,0.3088888888888889,0.4,0.4,0.05333333333333333,0.06666666666666668
11110,834795,0.0,0.0,-0.3499999999999999,0.37777777777777777,-0.2,0.3,0.8,0.75,0.0,0.0
11111,835028,0.0,0.0,-0.012500000000000004,0.259375,0.175,0.15000000000000002,0.175,0.15000000000000002,0.0,0.0
11112,835085,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0
11113,835148,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
11114,835228,0.0,0.0,-0.15,0.4,0.3,0.1,0.0,0.0,0.0,0.0
11115,835237,0.0,0.0,0.5666666666666668,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0
11116,835379,0.09166666666666666,0.13055555555555556,0.18877425044091714,0.3811111111111112,0.0,0.0,-0.0279320987654321,0.13518518518518519,0.0,0.0
11117,835451,-0.07500000000000001,0.875,0.35,0.45,0.5,0.5,0.0,0.0,0.2,0.35
11118,835598,0.0,0.0,0.2333333333333333,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
11119,835620,0.22429924242424243,0.31708333333333333,0.04088780663780663,0.4070426587301588,0.1941666666666667,0.3144047619047619,0.22583333333333333,0.5641666666666667,0.03,0.01
11120,835732,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.4
11121,835812,0.7,0.6000000000000001,0.55,0.8,0.4,1.0,0.0,0.0,0.0,0.0
11122,835841,0.0,0.0,0.0,0.0,-0.3499999999999999,0.5333333333333333,0.0,0.0,-0.05,0.4
11123,835843,0.7,0.6000000000000001,0.0,0.0,0.0,0.0,0.3375,0.575,0.2,0.6
11124,835891,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11125,835935,0.0,0.0,-0.225,0.4,0.5,0.625,-0.8999999999999999,1.0,-0.2,0.0
11126,836176,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,836288,0.0,0.0,0.0,0.0,-0.2,0.7333333333333334,-1.0,1.0,-0.3,0.85
11128,836313,-0.3499999999999999,0.3333333333333333,-0.2866666666666666,0.4883333333333334,0.0,0.0,-1.0,1.0,0.13333333333333336,0.35
11129,836611,0.2,0.1875,0.12166666666666667,0.17583333333333334,0.5,0.5,0.14375,0.13125,0.0,0.0
11130,836634,0.0,0.0,0.0,0.0,0.0,0.0,0.35227272727272724,0.625,0.0,0.0
11131,836805,0.0,0.0,0.925,0.7250000000000001,0.0,0.0,0.5,0.5,0.0,0.0
11132,836926,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6000000000000001,0.0,0.0
11133,836963,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.36666666666666664,0.43333333333333335,0.4166666666666667,0.0,0.0
11134,837105,0.0,0.0,0.25,0.3392857142857143,0.475,0.325,0.75,0.4,0.0,0.0
11135,837109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,837370,0.25,0.25,0.4,0.5499999999999999,0.35,0.8,0.0,0.0,0.03333333333333334,0.04166666666666667
11137,837460,0.65,0.675,0.30000000000000004,0.45,0.0,0.0,0.30000000000000004,0.95,0.0,0.0
11138,837478,0.0,0.0,-0.3416666666666667,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
11139,837647,0.20000000000000004,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.0,-0.08333333333333334,0.6041666666666666,0.0,0.0
11140,837698,0.0,0.0,0.5833333333333334,0.7731481481481483,0.4,0.8,0.0,0.0,0.0,0.0
11141,837729,0.0,0.0,0.4600000000000001,0.7516666666666667,-0.02666666666666668,0.21333333333333332,0.44000000000000006,0.76,0.065,0.1325
11142,837777,-0.041666666666666664,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11143,837886,0.5666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
11144,837952,0.0,0.0,0.7,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
11145,838078,0.6,0.65,0.3,0.4785714285714285,0.0,0.0,0.0,0.0,0.0,0.0
11146,838143,0.0,0.0,-0.6,0.95,0.0,0.0,0.0,0.0,0.0,0.0
11147,838144,0.13776041666666666,0.43750000000000006,-0.07221679687499999,0.27797433035714286,0.1025,0.2004166666666667,0.034375,0.18645833333333334,0.04300595238095238,0.0837797619047619
11148,838153,0.20909090909090908,0.275,0.19750000000000004,0.6166666666666667,0.175,0.15000000000000002,0.20909090909090908,0.275,0.0,0.0
11149,838239,0.0,0.0,0.5,0.5,0.2,0.3333333333333333,0.0,0.0,0.0,0.0
11150,838315,0.25,0.075,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.5,0.5
11151,838488,-0.016666666666666663,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11152,838517,0.22916666666666666,0.2625,0.30833333333333335,0.37083333333333335,0.022222222222222227,0.1791666666666667,0.13333333333333333,0.125,0.0,0.0
11153,838598,0.15119047619047615,0.2178571428571429,0.30906675170068026,0.4836734693877551,0.2622023809523809,0.3696428571428571,0.3178571428571429,0.3899801587301588,0.023809523809523808,0.09523809523809523
11154,838674,-0.3125,0.6875,-0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0
11155,838712,0.0,0.0,0.6000000000000001,0.9,0.0,0.0,0.0,0.0,0.0,0.0
11156,838715,0.0,0.0,-0.08333333333333333,0.08333333333333333,-1.3877787807814454e-17,0.25,0.0,0.0,0.0,0.0
11157,838819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11158,838825,0.11666666666666665,0.18333333333333335,0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.0
11159,838842,0.0,0.0,0.7,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
11160,838877,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11161,839049,0.125,0.25,0.3,0.23750000000000004,-0.0175,0.1425,0.0,0.0,-0.1,0.0
11162,839091,0.16666666666666666,0.6666666666666666,0.0,0.0,-0.10555555555555553,0.14074074074074075,0.0,0.0,0.0,0.0
11163,839104,0.21666666666666667,0.20833333333333331,0.0,0.0,0.0,0.0,0.26666666666666666,0.4166666666666667,0.0,0.0
11164,839148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11165,839181,0.042857142857142864,0.17142857142857143,-0.016181318681318686,0.7061721611721613,-0.05714285714285715,0.10714285714285714,0.27297619047619043,0.4036224489795918,0.0,0.0
11166,839183,0.0,0.0,-0.5517857142857143,0.8071428571428572,0.0,0.0,0.0,0.0,0.104,0.35100000000000003
11167,839223,0.4419642857142857,0.5669642857142857,0.3375,0.675,0.0,0.0,0.0,0.0,0.0,0.0
11168,839241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11169,839248,0.04,0.08,0.0,0.0,0.0,0.0,0.1,0.45625,0.0,0.0
11170,839293,0.0,0.0,0.5375,0.55,0.8,0.75,0.0,0.0,0.0,0.0
11171,839317,1.0,0.3,-0.3,0.475,0.0,0.0,0.0,0.0,0.0,0.0
11172,839351,0.16666666666666666,0.19999999999999998,0.16666666666666666,0.25,0.2333333333333333,0.20000000000000004,0.16666666666666666,0.25,0.16666666666666666,0.25
11173,839428,0.25,0.375,0.45,0.7,0.0,0.0,0.0,0.0,0.0,0.0
11174,839518,0.0,0.0,0.0,0.0,-0.6999999999999998,0.6666666666666666,0.0,0.0,0.0,0.0
11175,839521,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0
11176,839533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11177,839554,0.0,0.0,0.14,0.435,0.0,0.0,0.0,0.0,0.0,0.0
11178,839560,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.65,0.0,0.0
11179,839649,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,839700,0.0,0.0,0.6,0.55,-0.3,0.6,0.0,0.0,0.0,0.0
